Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarWeekStartDate,CalendarWeekEndDate,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarMonthStartDate,CalendarMonthEndDate,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarQuarterStartDate,CalendarQuarterEndDate,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarYearStartDate,CalendarYearEndDate,CalendarNumberOfDaysInYear
"817","2021-09-17","Friday, September 17, 2021","Sep 17, 2021","Friday","Fri","September","Sep","260","37","813","819","2021-09-13","2021-09-19","5","9","801","830","2021-09-01","2021-09-30","30","17","3","601","830","2021-07-01","2021-09-30","92","79","2021","1","1131","2021-01-01","2021-12-31","365"
"818","2021-09-18","Saturday, September 18, 2021","Sep 18, 2021","Saturday","Sat","September","Sep","261","37","813","819","2021-09-13","2021-09-19","6","9","801","830","2021-09-01","2021-09-30","30","18","3","601","830","2021-07-01","2021-09-30","92","80","2021","1","1131","2021-01-01","2021-12-31","365"
"819","2021-09-19","Sunday, September 19, 2021","Sep 19, 2021","Sunday","Sun","September","Sep","262","37","813","819","2021-09-13","2021-09-19","7","9","801","830","2021-09-01","2021-09-30","30","19","3","601","830","2021-07-01","2021-09-30","92","81","2021","1","1131","2021-01-01","2021-12-31","365"
"820","2021-09-20","Monday, September 20, 2021","Sep 20, 2021","Monday","Mon","September","Sep","263","38","820","826","2021-09-20","2021-09-26","1","9","801","830","2021-09-01","2021-09-30","30","20","3","601","830","2021-07-01","2021-09-30","92","82","2021","1","1131","2021-01-01","2021-12-31","365"
"821","2021-09-21","Tuesday, September 21, 2021","Sep 21, 2021","Tuesday","Tue","September","Sep","264","38","820","826","2021-09-20","2021-09-26","2","9","801","830","2021-09-01","2021-09-30","30","21","3","601","830","2021-07-01","2021-09-30","92","83","2021","1","1131","2021-01-01","2021-12-31","365"
"822","2021-09-22","Wednesday, September 22, 2021","Sep 22, 2021","Wednesday","Wed","September","Sep","265","38","820","826","2021-09-20","2021-09-26","3","9","801","830","2021-09-01","2021-09-30","30","22","3","601","830","2021-07-01","2021-09-30","92","84","2021","1","1131","2021-01-01","2021-12-31","365"
"823","2021-09-23","Thursday, September 23, 2021","Sep 23, 2021","Thursday","Thu","September","Sep","266","38","820","826","2021-09-20","2021-09-26","4","9","801","830","2021-09-01","2021-09-30","30","23","3","601","830","2021-07-01","2021-09-30","92","85","2021","1","1131","2021-01-01","2021-12-31","365"
"824","2021-09-24","Friday, September 24, 2021","Sep 24, 2021","Friday","Fri","September","Sep","267","38","820","826","2021-09-20","2021-09-26","5","9","801","830","2021-09-01","2021-09-30","30","24","3","601","830","2021-07-01","2021-09-30","92","86","2021","1","1131","2021-01-01","2021-12-31","365"
"825","2021-09-25","Saturday, September 25, 2021","Sep 25, 2021","Saturday","Sat","September","Sep","268","38","820","826","2021-09-20","2021-09-26","6","9","801","830","2021-09-01","2021-09-30","30","25","3","601","830","2021-07-01","2021-09-30","92","87","2021","1","1131","2021-01-01","2021-12-31","365"
"826","2021-09-26","Sunday, September 26, 2021","Sep 26, 2021","Sunday","Sun","September","Sep","269","38","820","826","2021-09-20","2021-09-26","7","9","801","830","2021-09-01","2021-09-30","30","26","3","601","830","2021-07-01","2021-09-30","92","88","2021","1","1131","2021-01-01","2021-12-31","365"
"827","2021-09-27","Monday, September 27, 2021","Sep 27, 2021","Monday","Mon","September","Sep","270","39","827","903","2021-09-27","2021-10-03","1","9","801","830","2021-09-01","2021-09-30","30","27","3","601","830","2021-07-01","2021-09-30","92","89","2021","1","1131","2021-01-01","2021-12-31","365"
"828","2021-09-28","Tuesday, September 28, 2021","Sep 28, 2021","Tuesday","Tue","September","Sep","271","39","827","903","2021-09-27","2021-10-03","2","9","801","830","2021-09-01","2021-09-30","30","28","3","601","830","2021-07-01","2021-09-30","92","90","2021","1","1131","2021-01-01","2021-12-31","365"
"829","2021-09-29","Wednesday, September 29, 2021","Sep 29, 2021","Wednesday","Wed","September","Sep","272","39","827","903","2021-09-27","2021-10-03","3","9","801","830","2021-09-01","2021-09-30","30","29","3","601","830","2021-07-01","2021-09-30","92","91","2021","1","1131","2021-01-01","2021-12-31","365"
"830","2021-09-30","Thursday, September 30, 2021","Sep 30, 2021","Thursday","Thu","September","Sep","273","39","827","903","2021-09-27","2021-10-03","4","9","801","830","2021-09-01","2021-09-30","30","30","3","601","830","2021-07-01","2021-09-30","92","92","2021","1","1131","2021-01-01","2021-12-31","365"
"901","2021-10-01","Friday, October 1, 2021","Oct 1, 2021","Friday","Fri","October","Oct","274","39","827","903","2021-09-27","2021-10-03","5","10","901","931","2021-10-01","2021-10-31","31","1","4","901","1131","2021-10-01","2021-12-31","92","1","2021","1","1131","2021-01-01","2021-12-31","365"
"902","2021-10-02","Saturday, October 2, 2021","Oct 2, 2021","Saturday","Sat","October","Oct","275","39","827","903","2021-09-27","2021-10-03","6","10","901","931","2021-10-01","2021-10-31","31","2","4","901","1131","2021-10-01","2021-12-31","92","2","2021","1","1131","2021-01-01","2021-12-31","365"
"903","2021-10-03","Sunday, October 3, 2021","Oct 3, 2021","Sunday","Sun","October","Oct","276","39","827","903","2021-09-27","2021-10-03","7","10","901","931","2021-10-01","2021-10-31","31","3","4","901","1131","2021-10-01","2021-12-31","92","3","2021","1","1131","2021-01-01","2021-12-31","365"
"904","2021-10-04","Monday, October 4, 2021","Oct 4, 2021","Monday","Mon","October","Oct","277","40","904","910","2021-10-04","2021-10-10","1","10","901","931","2021-10-01","2021-10-31","31","4","4","901","1131","2021-10-01","2021-12-31","92","4","2021","1","1131","2021-01-01","2021-12-31","365"
"905","2021-10-05","Tuesday, October 5, 2021","Oct 5, 2021","Tuesday","Tue","October","Oct","278","40","904","910","2021-10-04","2021-10-10","2","10","901","931","2021-10-01","2021-10-31","31","5","4","901","1131","2021-10-01","2021-12-31","92","5","2021","1","1131","2021-01-01","2021-12-31","365"
"906","2021-10-06","Wednesday, October 6, 2021","Oct 6, 2021","Wednesday","Wed","October","Oct","279","40","904","910","2021-10-04","2021-10-10","3","10","901","931","2021-10-01","2021-10-31","31","6","4","901","1131","2021-10-01","2021-12-31","92","6","2021","1","1131","2021-01-01","2021-12-31","365"
"907","2021-10-07","Thursday, October 7, 2021","Oct 7, 2021","Thursday","Thu","October","Oct","280","40","904","910","2021-10-04","2021-10-10","4","10","901","931","2021-10-01","2021-10-31","31","7","4","901","1131","2021-10-01","2021-12-31","92","7","2021","1","1131","2021-01-01","2021-12-31","365"
"908","2021-10-08","Friday, October 8, 2021","Oct 8, 2021","Friday","Fri","October","Oct","281","40","904","910","2021-10-04","2021-10-10","5","10","901","931","2021-10-01","2021-10-31","31","8","4","901","1131","2021-10-01","2021-12-31","92","8","2021","1","1131","2021-01-01","2021-12-31","365"
"909","2021-10-09","Saturday, October 9, 2021","Oct 9, 2021","Saturday","Sat","October","Oct","282","40","904","910","2021-10-04","2021-10-10","6","10","901","931","2021-10-01","2021-10-31","31","9","4","901","1131","2021-10-01","2021-12-31","92","9","2021","1","1131","2021-01-01","2021-12-31","365"
"910","2021-10-10","Sunday, October 10, 2021","Oct 10, 2021","Sunday","Sun","October","Oct","283","40","904","910","2021-10-04","2021-10-10","7","10","901","931","2021-10-01","2021-10-31","31","10","4","901","1131","2021-10-01","2021-12-31","92","10","2021","1","1131","2021-01-01","2021-12-31","365"
"911","2021-10-11","Monday, October 11, 2021","Oct 11, 2021","Monday","Mon","October","Oct","284","41","911","917","2021-10-11","2021-10-17","1","10","901","931","2021-10-01","2021-10-31","31","11","4","901","1131","2021-10-01","2021-12-31","92","11","2021","1","1131","2021-01-01","2021-12-31","365"
"912","2021-10-12","Tuesday, October 12, 2021","Oct 12, 2021","Tuesday","Tue","October","Oct","285","41","911","917","2021-10-11","2021-10-17","2","10","901","931","2021-10-01","2021-10-31","31","12","4","901","1131","2021-10-01","2021-12-31","92","12","2021","1","1131","2021-01-01","2021-12-31","365"
"913","2021-10-13","Wednesday, October 13, 2021","Oct 13, 2021","Wednesday","Wed","October","Oct","286","41","911","917","2021-10-11","2021-10-17","3","10","901","931","2021-10-01","2021-10-31","31","13","4","901","1131","2021-10-01","2021-12-31","92","13","2021","1","1131","2021-01-01","2021-12-31","365"
"914","2021-10-14","Thursday, October 14, 2021","Oct 14, 2021","Thursday","Thu","October","Oct","287","41","911","917","2021-10-11","2021-10-17","4","10","901","931","2021-10-01","2021-10-31","31","14","4","901","1131","2021-10-01","2021-12-31","92","14","2021","1","1131","2021-01-01","2021-12-31","365"
"915","2021-10-15","Friday, October 15, 2021","Oct 15, 2021","Friday","Fri","October","Oct","288","41","911","917","2021-10-11","2021-10-17","5","10","901","931","2021-10-01","2021-10-31","31","15","4","901","1131","2021-10-01","2021-12-31","92","15","2021","1","1131","2021-01-01","2021-12-31","365"
"916","2021-10-16","Saturday, October 16, 2021","Oct 16, 2021","Saturday","Sat","October","Oct","289","41","911","917","2021-10-11","2021-10-17","6","10","901","931","2021-10-01","2021-10-31","31","16","4","901","1131","2021-10-01","2021-12-31","92","16","2021","1","1131","2021-01-01","2021-12-31","365"
"917","2021-10-17","Sunday, October 17, 2021","Oct 17, 2021","Sunday","Sun","October","Oct","290","41","911","917","2021-10-11","2021-10-17","7","10","901","931","2021-10-01","2021-10-31","31","17","4","901","1131","2021-10-01","2021-12-31","92","17","2021","1","1131","2021-01-01","2021-12-31","365"
"918","2021-10-18","Monday, October 18, 2021","Oct 18, 2021","Monday","Mon","October","Oct","291","42","918","924","2021-10-18","2021-10-24","1","10","901","931","2021-10-01","2021-10-31","31","18","4","901","1131","2021-10-01","2021-12-31","92","18","2021","1","1131","2021-01-01","2021-12-31","365"
"919","2021-10-19","Tuesday, October 19, 2021","Oct 19, 2021","Tuesday","Tue","October","Oct","292","42","918","924","2021-10-18","2021-10-24","2","10","901","931","2021-10-01","2021-10-31","31","19","4","901","1131","2021-10-01","2021-12-31","92","19","2021","1","1131","2021-01-01","2021-12-31","365"
"920","2021-10-20","Wednesday, October 20, 2021","Oct 20, 2021","Wednesday","Wed","October","Oct","293","42","918","924","2021-10-18","2021-10-24","3","10","901","931","2021-10-01","2021-10-31","31","20","4","901","1131","2021-10-01","2021-12-31","92","20","2021","1","1131","2021-01-01","2021-12-31","365"
"921","2021-10-21","Thursday, October 21, 2021","Oct 21, 2021","Thursday","Thu","October","Oct","294","42","918","924","2021-10-18","2021-10-24","4","10","901","931","2021-10-01","2021-10-31","31","21","4","901","1131","2021-10-01","2021-12-31","92","21","2021","1","1131","2021-01-01","2021-12-31","365"
"922","2021-10-22","Friday, October 22, 2021","Oct 22, 2021","Friday","Fri","October","Oct","295","42","918","924","2021-10-18","2021-10-24","5","10","901","931","2021-10-01","2021-10-31","31","22","4","901","1131","2021-10-01","2021-12-31","92","22","2021","1","1131","2021-01-01","2021-12-31","365"
"923","2021-10-23","Saturday, October 23, 2021","Oct 23, 2021","Saturday","Sat","October","Oct","296","42","918","924","2021-10-18","2021-10-24","6","10","901","931","2021-10-01","2021-10-31","31","23","4","901","1131","2021-10-01","2021-12-31","92","23","2021","1","1131","2021-01-01","2021-12-31","365"
"924","2021-10-24","Sunday, October 24, 2021","Oct 24, 2021","Sunday","Sun","October","Oct","297","42","918","924","2021-10-18","2021-10-24","7","10","901","931","2021-10-01","2021-10-31","31","24","4","901","1131","2021-10-01","2021-12-31","92","24","2021","1","1131","2021-01-01","2021-12-31","365"
"925","2021-10-25","Monday, October 25, 2021","Oct 25, 2021","Monday","Mon","October","Oct","298","43","925","931","2021-10-25","2021-10-31","1","10","901","931","2021-10-01","2021-10-31","31","25","4","901","1131","2021-10-01","2021-12-31","92","25","2021","1","1131","2021-01-01","2021-12-31","365"
"926","2021-10-26","Tuesday, October 26, 2021","Oct 26, 2021","Tuesday","Tue","October","Oct","299","43","925","931","2021-10-25","2021-10-31","2","10","901","931","2021-10-01","2021-10-31","31","26","4","901","1131","2021-10-01","2021-12-31","92","26","2021","1","1131","2021-01-01","2021-12-31","365"
"927","2021-10-27","Wednesday, October 27, 2021","Oct 27, 2021","Wednesday","Wed","October","Oct","300","43","925","931","2021-10-25","2021-10-31","3","10","901","931","2021-10-01","2021-10-31","31","27","4","901","1131","2021-10-01","2021-12-31","92","27","2021","1","1131","2021-01-01","2021-12-31","365"
"928","2021-10-28","Thursday, October 28, 2021","Oct 28, 2021","Thursday","Thu","October","Oct","301","43","925","931","2021-10-25","2021-10-31","4","10","901","931","2021-10-01","2021-10-31","31","28","4","901","1131","2021-10-01","2021-12-31","92","28","2021","1","1131","2021-01-01","2021-12-31","365"
"929","2021-10-29","Friday, October 29, 2021","Oct 29, 2021","Friday","Fri","October","Oct","302","43","925","931","2021-10-25","2021-10-31","5","10","901","931","2021-10-01","2021-10-31","31","29","4","901","1131","2021-10-01","2021-12-31","92","29","2021","1","1131","2021-01-01","2021-12-31","365"
"930","2021-10-30","Saturday, October 30, 2021","Oct 30, 2021","Saturday","Sat","October","Oct","303","43","925","931","2021-10-25","2021-10-31","6","10","901","931","2021-10-01","2021-10-31","31","30","4","901","1131","2021-10-01","2021-12-31","92","30","2021","1","1131","2021-01-01","2021-12-31","365"
"931","2021-10-31","Sunday, October 31, 2021","Oct 31, 2021","Sunday","Sun","October","Oct","304","43","925","931","2021-10-25","2021-10-31","7","10","901","931","2021-10-01","2021-10-31","31","31","4","901","1131","2021-10-01","2021-12-31","92","31","2021","1","1131","2021-01-01","2021-12-31","365"
"1001","2021-11-01","Monday, November 1, 2021","Nov 1, 2021","Monday","Mon","November","Nov","305","44","1001","1007","2021-11-01","2021-11-07","1","11","1001","1030","2021-11-01","2021-11-30","30","1","4","901","1131","2021-10-01","2021-12-31","92","32","2021","1","1131","2021-01-01","2021-12-31","365"
"1002","2021-11-02","Tuesday, November 2, 2021","Nov 2, 2021","Tuesday","Tue","November","Nov","306","44","1001","1007","2021-11-01","2021-11-07","2","11","1001","1030","2021-11-01","2021-11-30","30","2","4","901","1131","2021-10-01","2021-12-31","92","33","2021","1","1131","2021-01-01","2021-12-31","365"
"1003","2021-11-03","Wednesday, November 3, 2021","Nov 3, 2021","Wednesday","Wed","November","Nov","307","44","1001","1007","2021-11-01","2021-11-07","3","11","1001","1030","2021-11-01","2021-11-30","30","3","4","901","1131","2021-10-01","2021-12-31","92","34","2021","1","1131","2021-01-01","2021-12-31","365"
"1004","2021-11-04","Thursday, November 4, 2021","Nov 4, 2021","Thursday","Thu","November","Nov","308","44","1001","1007","2021-11-01","2021-11-07","4","11","1001","1030","2021-11-01","2021-11-30","30","4","4","901","1131","2021-10-01","2021-12-31","92","35","2021","1","1131","2021-01-01","2021-12-31","365"
"1005","2021-11-05","Friday, November 5, 2021","Nov 5, 2021","Friday","Fri","November","Nov","309","44","1001","1007","2021-11-01","2021-11-07","5","11","1001","1030","2021-11-01","2021-11-30","30","5","4","901","1131","2021-10-01","2021-12-31","92","36","2021","1","1131","2021-01-01","2021-12-31","365"
"1006","2021-11-06","Saturday, November 6, 2021","Nov 6, 2021","Saturday","Sat","November","Nov","310","44","1001","1007","2021-11-01","2021-11-07","6","11","1001","1030","2021-11-01","2021-11-30","30","6","4","901","1131","2021-10-01","2021-12-31","92","37","2021","1","1131","2021-01-01","2021-12-31","365"
"1007","2021-11-07","Sunday, November 7, 2021","Nov 7, 2021","Sunday","Sun","November","Nov","311","44","1001","1007","2021-11-01","2021-11-07","7","11","1001","1030","2021-11-01","2021-11-30","30","7","4","901","1131","2021-10-01","2021-12-31","92","38","2021","1","1131","2021-01-01","2021-12-31","365"
"1008","2021-11-08","Monday, November 8, 2021","Nov 8, 2021","Monday","Mon","November","Nov","312","45","1008","1014","2021-11-08","2021-11-14","1","11","1001","1030","2021-11-01","2021-11-30","30","8","4","901","1131","2021-10-01","2021-12-31","92","39","2021","1","1131","2021-01-01","2021-12-31","365"
"1009","2021-11-09","Tuesday, November 9, 2021","Nov 9, 2021","Tuesday","Tue","November","Nov","313","45","1008","1014","2021-11-08","2021-11-14","2","11","1001","1030","2021-11-01","2021-11-30","30","9","4","901","1131","2021-10-01","2021-12-31","92","40","2021","1","1131","2021-01-01","2021-12-31","365"
"1010","2021-11-10","Wednesday, November 10, 2021","Nov 10, 2021","Wednesday","Wed","November","Nov","314","45","1008","1014","2021-11-08","2021-11-14","3","11","1001","1030","2021-11-01","2021-11-30","30","10","4","901","1131","2021-10-01","2021-12-31","92","41","2021","1","1131","2021-01-01","2021-12-31","365"
"1011","2021-11-11","Thursday, November 11, 2021","Nov 11, 2021","Thursday","Thu","November","Nov","315","45","1008","1014","2021-11-08","2021-11-14","4","11","1001","1030","2021-11-01","2021-11-30","30","11","4","901","1131","2021-10-01","2021-12-31","92","42","2021","1","1131","2021-01-01","2021-12-31","365"
"1012","2021-11-12","Friday, November 12, 2021","Nov 12, 2021","Friday","Fri","November","Nov","316","45","1008","1014","2021-11-08","2021-11-14","5","11","1001","1030","2021-11-01","2021-11-30","30","12","4","901","1131","2021-10-01","2021-12-31","92","43","2021","1","1131","2021-01-01","2021-12-31","365"
"1013","2021-11-13","Saturday, November 13, 2021","Nov 13, 2021","Saturday","Sat","November","Nov","317","45","1008","1014","2021-11-08","2021-11-14","6","11","1001","1030","2021-11-01","2021-11-30","30","13","4","901","1131","2021-10-01","2021-12-31","92","44","2021","1","1131","2021-01-01","2021-12-31","365"
